162;201;201 - VALPOLICELLA;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.13933166553663;45.4274738051255;(45.4274738051255, 9.13933166553663)
163;202;202 - PASSO ROLLE;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.24750632275748;45.4869878496808;(45.4869878496808, 9.24750632275748)
164;203;203 - PADRE MORELLI;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.25303366071278;45.4920149206745;(45.4920149206745, 9.25303366071278)
165;902;902 - MIRAMARE;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.22701262097818;45.5212712899158;(45.5212712899158, 9.22701262097818)
166;904;904 - BENSI;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.12106313954239;45.4472734289917;(45.4472734289917, 9.12106313954239)
167;905;905 - PURICELLI GUERRA;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.25524652775909;45.5086187595975;(45.5086187595975, 9.25524652775909)
168;906;906 - PINDARO;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.22923034692587;45.5165777102631;(45.5165777102631, 9.22923034692587)
169;907;907 - APPENNINI 3;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.09711807868558;45.5058320020542;(45.5058320020542, 9.09711807868558)
170;940;940 - SILLA;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.07598255437858;45.494734314365;(45.494734314365, 9.07598255437858)
171;941;941 - TURBIGO;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.07167398119378;45.4896188622465;(45.4896188622465, 9.07167398119378)
172;951;951 - BETULLE;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.08603107430678;45.4529841675176;(45.4529841675176, 9.08603107430678)
173;952;952 - ABETI;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.08492088109786;45.4524319479711;(45.4524319479711, 9.08492088109786)
174;953;953 - SALICI 1;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.08107901586813;45.4511992896057;(45.4511992896057, 9.08107901586813)
175;954;954 - SALICI 2;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.0788642970861;45.451978289381;(45.451978289381, 9.0788642970861)
176;955;955 - ONTANI;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.07799694044408;45.4546287938397;(45.4546287938397, 9.07799694044408)
177;956;956 - ULIVI 1;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.07850769355466;45.4554085015235;(45.4554085015235, 9.07850769355466)
178;957;957 - ULIVI 2;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.08644085096498;45.4535165247857;(45.4535165247857, 9.08644085096498)
179;961;961 - MOSCA;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.07824621773339;45.4557363460754;(45.4557363460754, 9.07824621773339)
180;962;962 - MONTI;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.07066427625572;45.4492873533914;(45.4492873533914, 9.07066427625572)
181;963;963 - JEMOLO;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.06723470746593;45.4489983645151;(45.4489983645151, 9.06723470746593)
182;964;964 - MUGGIANO;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.06902598605529;45.4485786610641;(45.4485786610641, 9.06902598605529)
183;970;970 - SAN BERNARDO 1;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.23733575123104;45.4181158826659;(45.4181158826659, 9.23733575123104)
184;971;971 - SAN BERNARDO 2;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.24130096516102;45.4146576065568;(45.4146576065568, 9.24130096516102)
185;981;981 - VITTORINI 1;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.26643144339742;45.4442506569701;(45.4442506569701, 9.26643144339742)
186;982;982 - PAREA;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.26221186949008;45.4443931780092;(45.4443931780092, 9.26221186949008)
187;983;983 - VITTORINI 2;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.2604070760032;45.4441991556122;(45.4441991556122, 9.2604070760032)
188;984;984 - CAMALDOLI;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.26613701148827;45.4374597860546;(45.4374597860546, 9.26613701148827)
